DATE,DTB6
2017-03-30,0.89
2017-03-31,0.89
2017-04-03,0.90
2017-04-04,0.90
2017-04-05,0.91
2017-04-06,0.92
2017-04-07,0.93
2017-04-10,0.95
2017-04-11,0.92
2017-04-12,0.93
2017-04-13,0.92
2017-04-14,.
2017-04-17,0.92
2017-04-18,0.92
2017-04-19,0.92
2017-04-20,0.91
2017-04-21,0.90
2017-04-24,0.94
2017-04-25,0.96
2017-04-26,0.97
2017-04-27,0.96
2017-04-28,0.97
2017-05-01,0.96
2017-05-02,0.97
2017-05-03,0.98
2017-05-04,0.98
2017-05-05,0.99
2017-05-08,1.00
2017-05-09,1.02
2017-05-10,1.02
2017-05-11,1.02
2017-05-12,1.01
2017-05-15,1.00
2017-05-16,1.02
2017-05-17,0.98
2017-05-18,1.00
2017-05-19,1.01
2017-05-22,1.03
2017-05-23,1.06
2017-05-24,1.05
2017-05-25,1.06
2017-05-26,1.06
2017-05-29,.
2017-05-30,1.05
2017-05-31,1.06
2017-06-01,1.05
2017-06-02,1.04
2017-06-05,1.04
2017-06-06,1.06
